OMS_SKU,OMS_Inventory,Buffer_Stock,Amazon_Inventory,FBA_InTransit,Myntra_Other_Inventory,Flipkart_Inventory,Marketplace_Total,Total_Inventory,Manual_InTransit,Not_In_Inventory_Qty,Sold_Units,Return_Units,Net_Units,Return_Overlay_Units,Ship_Units_150d,Lead_Time_Days,PO_Block_Reason,Eff_Days,Eff_Days_Inventory,Inv_Coverage_Days,Recent_ADS,Flat30_ADS,LY_Sold_Units,LY_Net_Units,LY_ADS,Seasonal_Month_ADS,ADS,Gross_PO_Qty,PO_Pipeline_Total,PO_Qty_Ordered,Pending_Cutting,Balance_to_Dispatch,Days_Left,SKU_Sheet_Status,SKU_Sheet_Closed,Lead_Time_From_Status_Sheet,PO_Confirmed_Raise_Pipeline,PO_Raised_Yesterday,PO_Raised_Today,PO_Last_Raised_Qty,PO_Raised_On_View_Date,PO_Last_Raised_Date,PO_Pipeline_Effective,PO_Qty,Stockout_Flag,Priority,Parent_SKU,Cutting_Ratio,Projected_Running_Days,Post_PO_Cover_Days_Capped,Suggest_Close_SKU,Bundle_Size,Cutting_Source,Cut_From_Siblings,PO_Cutting_Note,Oct-Dec 2024,Jan-Mar 2025,Apr-Jun 2025,Jul-Sep 2025,Oct-Dec 2025,Jan-Mar 2026,Apr-Jun 2026,Jul-Sep 2026
7035YKBLS-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7035YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7035YKBLS-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7035YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",4XL-5XL,,,,0,0,0,0,0,0,0,0
7035YKBLS-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7035YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",4XL-5XL,,,,0,0,0,0,0,0,0,0
7035YKBLS-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7035YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7036YKBLS-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,High selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7036YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,XXL-3XL,,,,0,0,0,0,0,0,0,0
7036YKBLS-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,High selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7036YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7036YKBLS-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,High selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7036YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7036YKBLS-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,High selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7036YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,XXL-3XL,,,,0,0,0,0,0,0,0,0
7042YKBLS-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7042YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7042YKBLS-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7042YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",4XL-5XL,,,,0,0,0,0,0,0,0,0
7042YKBLS-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7042YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",4XL-5XL,,,,0,0,0,0,0,0,0,0
7042YKBLS-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,23,40,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.065,0.065,0.065,0,20,0,20,0,0.0,Medium Selling,False,True,0,0,0,0,0,,20,0,OOS,🔄 In Pipeline,7042YKBLS,0.0,307.7,307.7,,S-M,,,,7,2,0,6,18,24,5,1
7042YKBLS-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2,0,24,40,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.067,0.0,0.0,0.0,0.065,0.065,0.066,0,20,0,20,0,0.0,Medium Selling,False,True,0,0,0,0,0,,20,0,OOS,🔄 In Pipeline,7042YKBLS,0.0,303.0,303.0,,S-M,,,,7,2,0,6,18,24,5,1
7042YKBLS-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,15,0,999.0,Medium Selling,False,True,0,0,0,0,0,,15,0,,🔄 In Pipeline,7042YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7043YKBLS-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,14,40,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.109,0.109,0.109,0,30,0,30,0,0.0,Medium Selling,False,True,0,0,0,0,0,,30,0,OOS,🔄 In Pipeline,7043YKBLS,0.0,275.2,275.2,,L-XL,,,,1,1,1,10,16,16,2,0
7043YKBLS-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6,40,Projected cover exceeds entered lead time — no PO until cover is within lead days,0.0,0,28,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0,15,0,15,0,0.0,Medium Selling,False,True,0,0,0,0,0,,15,0,OOS,🔄 In Pipeline,7043YKBLS,0.0,1363.6,1363.6,,S-M,,,,3,6,4,1,6,8,1,0
7043YKBLS-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,7,40,Projected cover exceeds entered lead time — no PO until cover is within lead days,0.0,0,28,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0,15,0,15,0,0.0,Medium Selling,False,True,0,0,0,0,0,,15,0,OOS,🔄 In Pipeline,7043YKBLS,0.0,1363.6,1363.6,,S-M,,,,3,6,4,1,6,8,1,0
7043YKBLS-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,14,40,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.109,0.109,0.109,0,30,0,30,0,0.0,Medium Selling,False,True,0,0,0,0,0,,30,0,OOS,🔄 In Pipeline,7043YKBLS,0.0,275.2,275.2,,L-XL,,,,1,1,1,10,16,16,2,0
7048YKBLS-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,Medium Selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7048YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,XXL-3XL,,,,0,0,0,0,0,0,0,0
7048YKBLS-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,Medium Selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7048YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7048YKBLS-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,Medium Selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7048YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7048YKBLS-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25,999.0,Medium Selling,False,True,0,0,0,0,0,,25,0,,🔄 In Pipeline,7048YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,XXL-3XL,,,,0,0,0,0,0,0,0,0
7049YKBLS-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,2,999.0,Medium Selling,False,True,0,0,0,0,0,,2,0,,🔄 In Pipeline,7049YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",4XL-5XL,,,,0,0,0,0,0,0,0,0
7049YKBLS-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,2,999.0,Medium Selling,False,True,0,0,0,0,0,,2,0,,🔄 In Pipeline,7049YKBLS,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",4XL-5XL,,,,0,0,0,0,0,0,0,0
7051YKBLS-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,999.0,Medium Selling,False,True,0,0,0,0,0,,1,0,,🔄 In Pipeline,7051YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7051YKBLS-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,999.0,Medium Selling,False,True,0,0,0,0,0,,1,0,,🔄 In Pipeline,7051YKBLS,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7052YKBLS-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2,0,36,40,SKU marked closed on status sheet,30.0,0,28,0.067,0.0,0.0,0.0,0.109,0.109,0.109,0,1,0,0,1,0.0,CLOSED SKU,True,True,0,0,0,0,0,,1,0,OOS,🔄 In Pipeline,7052YKBLS,0.0,9.2,9.2,Closed on sheet — run down stock (no new PO).,L-XL,,,,7,5,0,10,5,25,12,0
7052YKBLS-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2,0,35,40,SKU marked closed on status sheet,30.0,0,28,0.067,0.0,0.0,0.0,0.109,0.109,0.109,0,1,0,0,1,0.0,CLOSED SKU,True,True,0,0,0,0,0,,1,0,OOS,🔄 In Pipeline,7052YKBLS,0.0,9.2,9.2,Closed on sheet — run down stock (no new PO).,L-XL,,,,7,5,0,10,5,25,12,0
7057YKBLS-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,12,0,999.0,New SKU,False,True,0,0,0,0,0,,12,0,,🔄 In Pipeline,7057YKBLS,0.0,999.0,999.0,,L-XL,,,,0,0,0,0,0,11,0,0
7057YKBLS-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0,12,0,999.0,New SKU,False,True,0,0,0,0,0,,12,0,,🔄 In Pipeline,7057YKBLS,0.0,999.0,999.0,,L-XL,,,,0,0,0,0,0,11,0,0
7070YKBLSMAROON-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,Projected cover exceeds entered lead time — no PO until cover is within lead days; SKU marked closed on status sheet,0.0,0,28,0.0,0.0,2.0,1.0,0.067,0.011,0.034,0,12,0,0,12,0.0,CLOSED SKU,True,True,0,0,0,0,0,,12,0,OOS,🔄 In Pipeline,7070YKBLSMAROON-F,0.0,352.9,352.9,Closed on sheet — run down stock (no new PO).,,,,,0,29,38,1,2,4,0,0
7076YKBLUE-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,47,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,250,0,250,0,999.0,Medium Selling,False,True,0,0,0,0,0,,250,0,,🔄 In Pipeline,7076YKBLUE-F,0.0,999.0,999.0,,,,,,0,0,0,0,32,95,0,0
7078YKBROWN-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,6,999.0,Medium Selling,False,True,0,0,0,0,0,,6,0,,🔄 In Pipeline,7078YKBROWN,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7078YKBROWN-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0,0,6,999.0,Medium Selling,False,True,0,0,0,0,0,,6,0,,🔄 In Pipeline,7078YKBROWN,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7081YKPINK-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,1,40,,30.0,0,28,0.033,0.0,0.0,0.0,0.0,0.0,0.033,5,5,0,0,5,0.0,New SKU,False,True,0,0,0,0,0,,5,5,OOS,🟡 HIGH,7081YKPINK,0.0,151.5,303.0,,4XL-5XL,,,,0,0,0,0,0,0,0,0
7081YKPINK-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,5,999.0,New SKU,False,True,0,0,0,0,0,,5,0,,🔄 In Pipeline,7081YKPINK,0.0,999.0,999.0,Low movement vs siblings — consider closing.,4XL-5XL,,,,0,0,0,0,0,0,0,0
7082YKMULTI-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,6,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,10,0,999.0,New SKU,False,True,0,0,0,0,0,,10,0,,🔄 In Pipeline,7082YKMULTI,0.0,999.0,999.0,,4XL-5XL,,,,0,0,0,0,0,6,1,0
7082YKMULTI-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,5,40,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,10,0,999.0,New SKU,False,True,0,0,0,0,0,,10,0,,🔄 In Pipeline,7082YKMULTI,0.0,999.0,999.0,,4XL-5XL,,,,0,0,0,0,0,6,1,0
7101YKGREEN-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.0,3,0,26,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0,60,0,10,50,0.0,New SKU,False,True,0,0,0,0,0,,60,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,600.0,600.0,,XXL-3XL,,,,0,0,0,0,0,14,12,0
7101YKGREEN-4XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,24,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0,60,0,25,35,0.0,New SKU,False,True,0,0,0,0,0,,60,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,1818.2,1818.2,,4XL-5XL,,,,0,0,0,0,0,18,5,0
7101YKGREEN-5XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,23,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0,60,0,25,35,0.0,New SKU,False,True,0,0,0,0,0,,60,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,1818.2,1818.2,,4XL-5XL,,,,0,0,0,0,0,18,5,0
7101YKGREEN-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,44,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0,135,0,33,102,0.0,New SKU,False,True,0,0,0,0,0,,135,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,4090.9,4090.9,,L-XL,,,,0,0,0,0,0,37,7,0
7101YKGREEN-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2,0,43,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.067,0.0,0.0,0.0,0.0,0.0,0.067,0,117,0,0,117,0.0,New SKU,False,True,0,0,0,0,0,,117,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,1746.3,1746.3,,S-M,,,,0,0,0,0,0,25,18,1
7101YKGREEN-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.0,3,0,44,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0,117,0,0,117,0.0,New SKU,False,True,0,0,0,0,0,,117,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,1170.0,1170.0,,S-M,,,,0,0,0,0,0,25,18,1
7101YKGREEN-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,44,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.033,0.0,0.0,0.0,0.0,0.0,0.033,0,135,0,33,102,0.0,New SKU,False,True,0,0,0,0,0,,135,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,4090.9,4090.9,,L-XL,,,,0,0,0,0,0,37,7,0
7101YKGREEN-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1.0,3,0,26,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,30.0,0,28,0.133,0.0,0.0,0.0,0.0,0.0,0.133,0,60,0,10,50,0.0,New SKU,False,True,0,0,0,0,0,,60,0,OOS,🔄 In Pipeline,7101YKGREEN,0.0,451.1,451.1,,XXL-3XL,,,,0,0,0,0,0,14,12,0
7109YKTEAL-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,28.0,28,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,0,35,999.0,New SKU,False,True,0,0,0,0,0,,35,0,,🔄 In Pipeline,7109YKTEAL-F,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",,,,,0,0,0,0,0,0,0,0
7117YKWHITE-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1,0,1,45,Projected cover exceeds entered lead time — no PO until cover is within lead days,28.0,28,28,0.036,0.033,0.0,0.0,0.0,0.0,0.036,0,20,0,0,20,0.0,New SKU,False,True,0,0,0,0,0,,20,0,OOS,🔄 In Pipeline,7117YKWHITE-F,0.0,555.6,555.6,,,,,,0,0,0,0,0,0,1,0
7118YKBROWN-F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,166,0,0,166,999.0,New SKU,False,True,0,0,0,0,0,,166,0,,🔄 In Pipeline,7118YKBROWN-F,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",,,,,0,0,0,0,0,0,0,0
7124YKGREY-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7124YKGREY,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7124YKGREY-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7124YKGREY,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",L-XL,,,,0,0,0,0,0,0,0,0
7124YKGREY-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,20,0,999.0,New SKU,False,True,0,0,0,0,0,,20,0,,🔄 In Pipeline,7124YKGREY,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",S-M,,,,0,0,0,0,0,0,0,0
7124YKGREY-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,20,0,999.0,New SKU,False,True,0,0,0,0,0,,20,0,,🔄 In Pipeline,7124YKGREY,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",S-M,,,,0,0,0,0,0,0,0,0
7124YKGREY-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7124YKGREY,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",L-XL,,,,0,0,0,0,0,0,0,0
7124YKGREY-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7124YKGREY,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7125YKBLACK-3XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7125YKBLACK,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
7125YKBLACK-L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7125YKBLACK,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",L-XL,,,,0,0,0,0,0,0,0,0
7125YKBLACK-M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,20,0,999.0,New SKU,False,True,0,0,0,0,0,,20,0,,🔄 In Pipeline,7125YKBLACK,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",S-M,,,,0,0,0,0,0,0,0,0
7125YKBLACK-S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,20,0,999.0,New SKU,False,True,0,0,0,0,0,,20,0,,🔄 In Pipeline,7125YKBLACK,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",S-M,,,,0,0,0,0,0,0,0,0
7125YKBLACK-XL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7125YKBLACK,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",L-XL,,,,0,0,0,0,0,0,0,0
7125YKBLACK-XXL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,45,,0.0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,0,40,0,999.0,New SKU,False,True,0,0,0,0,0,,40,0,,🔄 In Pipeline,7125YKBLACK,0.0,999.0,999.0,"High stock cover, no recent sales — review listing.",XXL-3XL,,,,0,0,0,0,0,0,0,0
